id_transaccion,id_cliente,monto,fecha,id_tienda,nombre,edad,ciudad,pais,preferencias,puntos_lealtad,gastos_mensuales,ingresos,lat,lon,segmento_cliente,PC1,PC2,PC3
4600,1274,3952.13,2023-11-18,13,Miguel González,52,Tijuana,MEXICO,"['Deportes', 'Belleza', 'Alimentos']",0.5551544324107501,0.6346681202889588,0.4703682874963291,24.710631,-94.348671,Premium Adulto,0.4089569011808747,0.1288750129931131,0.14313520885742637
4601,961,249.9,2024-03-21,15,Miguel Jiménez,56,Puebla,Mex,"['Hogar', 'Belleza']",0.27416766947452864,0.5916791265924171,0.3932785718988557,30.612921,-88.649888,Premium Adulto,-0.6566880879898137,0.1864805303099576,-0.0777348876078865
4602,54,268.52,2023-02-20,1,Claudia Torres,70,Ciudad de México,mx,"['Ropa', 'Juguetes', 'Alimentos']",0.6235459286000802,0.9622152483778527,0.30172199768879626,28.831752,-90.173311,Premium Adulto,-0.6411145788697749,-0.4813446492925667,0.46193466521673177
4603,1356,1343.36,2023-09-09,13,Gabriela González,48,Tijuana,México,"['Belleza', 'Ropa']",0.9283995186522263,0.03355244803793131,0.958249959634732,21.270017,-110.541175,Regular Adulto,-0.34401676986482865,0.2700990517530003,0.37942126189473235
4604,708,3201.51,2023-04-01,12,Valentina Flores,60,Puebla,Mex,"['Electrónica', 'Alimentos', 'Belleza']",0.21038908945046128,0.47866170755193643,0.5142125140210043,25.680972,-111.350077,Regular Adulto,0.1954429123132203,0.11625292010187815,-0.09050009651806923
4605,1483,2603.66,2024-06-26,5,Eduardo López,37,Querétaro,México,"['Belleza', 'Juguetes']",0.8832731648616124,0.050422523260313684,0.6304059911272533,14.847708,-114.906308,Regular Adulto,0.034388837788832505,-0.23528794760537236,0.2352238163282937
4606,830,1919.72,2023-05-06,8,Luis Rodríguez,64,Oaxaca,Mex,"['Hogar', 'Ropa']",0.6436020858403529,0.4760595865147392,0.08111248681701731,18.91707,-93.377104,Regular Adulto,-0.17360193101170462,-0.23123210253497223,0.30856989390826617
4607,846,788.9,2023-10-03,17,Valentina Pérez,60,Cancún,MEX,['Belleza'],0.16145206578419574,0.024096617885468113,0.41069339717700876,20.116929,-113.839459,Regular Adulto,-0.5008729137815807,0.29344173376313,-0.2232810941359208
4608,467,4953.8,2024-01-14,2,Ana Reyes,64,Hermosillo,MEX,"['Hogar', 'Ropa', 'Electrónica']",0.42880064179703165,0.42909413018576115,0.45806011934230184,23.582464,-100.825805,Regular Adulto,0.6974873077928794,-0.41320471329217623,0.23628657829275967
4609,750,1585.13,2023-06-24,19,Roberto Castillo,42,Puebla,méxico,"['Hogar', 'Juguetes', 'Belleza']",0.8511833132771761,0.06216935128248313,0.8981348909096081,26.535445,-100.751656,Regular Adulto,-0.2839256543444276,0.5472656300430812,0.21978710323583472
4610,769,3661.52,2024-07-19,2,Claudia Flores,25,Ciudad de México,México,"['Belleza', 'Juguetes']",0.7152025671881268,0.5495090810681552,0.041043965355715833,25.038661,-107.396113,Premium Joven,0.3402379048849109,-0.47951571345027344,-0.06785339496158738
4611,1281,2375.36,2024-02-21,7,Andrés Rivera,59,Tijuana,mx,"['Alimentos', 'Ropa', 'Belleza']",0.5310870437224228,0.21044911014917198,0.2256499275561965,25.710568,-113.028454,Regular Adulto,-0.049829356481291276,-0.16246422388021609,0.110612132661
4612,493,2080.41,2024-09-20,18,Ricardo Gutiérrez,18,Puebla,MEX,"['Belleza', 'Alimentos', 'Hogar']",0.8184917769755314,0.7463086264683535,0.2068718312930788,27.452494,-98.14257,Premium Joven,-0.12056431316455662,0.34378935233383645,-0.13360787092358228
4613,943,3109.55,2023-01-18,20,Miguel Hernández,49,Hermosillo,MEX,['Belleza'],0.1022864019253911,0.24950663836560058,0.7262755391284014,25.499389,-101.882676,Regular Adulto,0.1641622584842164,0.497594252048952,-0.3048563817092593
4614,1304,4767.87,2024-06-22,6,Isabel Morales,45,Hermosillo,Mex,['Juguetes'],0.08082631367829923,0.21674742584147888,0.348135979336188,18.089506,-88.820849,Regular Adulto,0.6542597699436941,-0.3762275554749131,-0.2589540885511763
4615,258,369.35,2023-10-02,2,Valentina Hernández,54,Querétaro,México,"['Belleza', 'Deportes']",0.6423987164059366,0.3086881787338316,0.11434836034211583,14.651824,-111.181177,Regular Adulto,-0.6025131305443479,-0.5158092483705848,0.1830809812704539
4616,251,4332.99,2023-09-16,17,Elena López,26,Hermosillo,MEX,['Hogar'],0.0776173285198556,0.03121259611713145,0.38246682335557775,31.611745,-109.384224,Regular Joven,0.5115027112827528,0.3164939337881487,-0.6555355385020101
4617,255,4456.51,2024-06-25,1,Laura Martínez,32,Cancún,MEXICO,['Ropa'],0.1989570798235058,0.24791631043921084,0.07458967319557903,23.245752,-89.680282,Regular Adulto,0.5653376411238158,-0.6488036360250634,-0.33189806057033994
4618,536,3146.61,2023-09-22,6,Daniela Morales,25,Guadalajara,MEX,"['Electrónica', 'Ropa']",0.6141195346971521,0.07445485949960595,0.5165405449584949,17.528224,-94.345122,Regular Joven,0.19117591880647145,-0.30208854480019953,-0.0695786978738665
4619,1122,4744.8,2024-05-25,8,Mónica Reyes,57,Ciudad de México,Mex,['Belleza'],0.9857601283594063,0.2769703288777582,0.9940900439951372,29.653374,-102.186737,Regular Adulto,0.6200538802664461,0.08880735737911649,0.6126388585656863
4620,1057,1009.59,2023-07-12,17,Elena Gutiérrez,24,Oaxaca,méxico,['Juguetes'],0.10288808664259928,0.5184366189396871,0.4911870166601383,31.894689,-97.98369,Premium Joven,-0.42574911745616084,0.29438268030505077,-0.5941849120313271
4621,1327,367.62,2023-10-02,8,Claudia Moreno,45,Mérida,mx,"['Juguetes', 'Belleza']",0.483754512635379,0.3878613110627428,0.33033666569932474,31.535611,-109.987303,Regular Adulto,-0.6194276644238541,-0.09182698747085383,-0.07305969779948773
4622,318,3381.35,2023-05-25,13,Ricardo Pérez,18,Tijuana,méxico,"['Ropa', 'Deportes']",0.3590052146008824,0.7727193836161512,0.05884234414766383,15.044338,-114.684176,Premium Joven,0.2801567012445779,-0.003957698145901634,-0.49684980835655645
4623,1268,3405.62,2023-06-24,17,Sergio Ortiz,38,Tijuana,méxico,['Juguetes'],0.2067789811472122,0.8475007938783303,0.022311275845623993,32.630393,-86.906186,Premium Adulto,0.2520743419669764,0.21471656787463045,-0.37400076287395917
4624,1171,3243.67,2024-11-13,10,Fernando Ruiz,34,Chihuahua,Mexico,"['Juguetes', 'Ropa', 'Belleza']",0.7691536301644605,0.02276855907547565,0.6849456447778962,20.770675,-86.895269,Regular Adulto,0.2039213630942287,-0.04527303542031558,0.1632009698750192
4625,835,1523.05,2023-01-22,8,Verónica Vargas,56,Cancún,méxico,"['Ropa', 'Alimentos']",0.7569193742478941,0.8046879318923102,0.13709914684717545,19.532469,-103.959279,Premium Adulto,-0.27556890633073194,-0.17058743720985992,0.30047941869816275
4626,860,3794.57,2023-05-14,12,Claudia Reyes,66,Monterrey,Mex,"['Ropa', 'Belleza', 'Juguetes']",0.9783393501805054,0.9608923320995543,0.4232558431479807,30.163378,-96.049554,Premium Adulto,0.3528094780789157,0.1795238618745808,0.6283224500228182
4627,1480,3639.88,2024-06-25,14,Claudia Moreno,67,Guadalajara,méxico,"['Hogar', 'Alimentos', 'Belleza']",0.30264741275571594,0.031824557388725264,0.3144109148218726,15.51068,-87.984449,Regular Adulto,0.3110404776366382,0.04126152088068036,0.07811545224897798
4628,439,565.26,2023-09-15,3,Valentina Ramírez,46,Monterrey,Mex,"['Alimentos', 'Juguetes', 'Ropa']",0.5922583233052547,0.46043400396232076,0.4530894153787063,22.977131,-109.481504,Regular Adulto,-0.5475930261340406,-0.3611388624945713,0.1063835577072424
4629,947,4373.55,2024-02-04,10,Mónica Ramírez,25,Cancún,Mexico,"['Belleza', 'Hogar', 'Juguetes']",0.0094263939029282,0.29564414709183406,0.41767334996199856,25.221556,-110.087533,Regular Joven,0.5453121569850974,-0.07132972394964321,-0.6329306540614084
4630,1294,1979.91,2023-12-30,12,Carlos González,65,Puebla,mx,"['Juguetes', 'Hogar', 'Belleza']",0.9773365423184918,0.05598417128744568,0.18180703652425728,16.061681,-102.251343,Regular Adulto,-0.16997434841264614,0.03242921759887196,0.5186684595596185
4631,596,4338.05,2023-02-13,6,Carlos Ruiz,46,Tijuana,méxico,"['Ropa', 'Hogar', 'Alimentos']",0.4977938227035699,0.9246696244794794,0.4473055298881271,28.492046,-90.148328,Premium Adulto,0.5297011027796619,-0.22414340185081594,0.10810724875084954
4632,826,3953.86,2024-11-22,12,Alejandro Cruz,43,Mérida,MEX,"['Alimentos', 'Deportes', 'Electrónica']",0.8890894504612916,0.1453999411180121,0.18622711683277748,29.047076,-113.311423,Regular Adulto,0.3919067678764927,0.13274759538438563,0.1646663444460965
4633,697,2740.17,2023-07-11,10,Jorge Castillo,54,Veracruz,Mexico,"['Electrónica', 'Alimentos']",0.9749298034496591,0.14516081339423806,0.05307982654086148,31.879674,-99.602792,Regular Adulto,0.03395921449127537,-0.008120017718418193,0.37590146213678377
4634,393,4798.13,2023-01-24,3,Sergio Sánchez,62,Monterrey,mx,"['Juguetes', 'Deportes', 'Electrónica']",0.5308864821500201,0.5027338984118576,0.54844319608519,32.410731,-97.403182,Premium Adulto,0.6421607670758496,-0.2900243016478091,0.29864931792811933
4635,963,1917.49,2024-02-26,9,Patricia Martínez,23,Querétaro,México,['Belleza'],0.8102687525070197,0.8135755122925792,0.60700722354666,15.557934,-93.18656,Premium Joven,-0.1427829745664997,-0.12010327475081839,0.09692804468916327
4636,596,2589.25,2024-06-27,17,Carlos Ruiz,46,Tijuana,méxico,"['Ropa', 'Hogar', 'Alimentos']",0.4977938227035699,0.9246696244794794,0.4473055298881271,28.492046,-90.148328,Premium Adulto,0.02192440026671516,0.32218833549258874,0.012181438995402805
4637,47,3871.58,2023-04-22,12,Eduardo Reyes,45,Chihuahua,mx,['Electrónica'],0.03590052146008824,0.3526902511741043,0.08023052741412683,27.217239,-114.068416,Regular Adulto,0.3880711917508666,0.014227705859732653,-0.4823432164653628
4638,495,2802.65,2024-05-27,17,Laura Sánchez,61,Veracruz,MEX,"['Deportes', 'Juguetes']",0.4562775772162053,0.9596799802526783,0.4217360524143505,15.078282,-104.557555,Premium Adulto,0.09708221995367272,0.2952308262102158,0.12459149332778063
4639,366,4160.56,2023-10-10,11,Sofía Rodríguez,32,León,MEXICO,"['Electrónica', 'Belleza', 'Deportes']",0.3726434015242679,0.6585436093115822,0.9784010759797876,17.046398,-89.749143,Premium Adulto,0.4954565426415287,0.021186191441593283,-0.0830008257180408
4640,1486,4863.76,2024-04-21,20,Verónica Díaz,40,Monterrey,MEX,"['Electrónica', 'Alimentos']",0.9041315683914962,0.5806985357926634,0.14150613932688227,19.632791,-104.180032,Premium Adulto,0.6675302445771505,0.44743454596331156,0.15110992386867084
4641,1428,354.57,2024-12-05,11,Sergio Ramírez,23,Veracruz,México,"['Hogar', 'Juguetes', 'Deportes']",0.5256718812675492,0.30924614342263773,0.944767092070071,26.414704,-100.600441,Regular Joven,-0.6085588125397594,0.09281416871659043,-0.1642507222726407
4642,77,1484.0,2024-10-16,2,Andrés Castillo,48,Veracruz,Mexico,"['Belleza', 'Juguetes', 'Alimentos']",0.07360609707180105,0.650544401261463,0.42865043250600005,26.541153,-106.084181,Premium Adulto,-0.2777097520409528,-0.4518980719872445,-0.2510184625305052
4643,597,1232.14,2023-08-10,7,Eduardo Mendoza,30,Acapulco,Mexico,"['Alimentos', 'Deportes', 'Juguetes']",0.4568792619334135,0.08973460679559851,0.9926330214201016,28.968261,-93.178483,Regular Adulto,-0.3665038268635255,-0.10912482607161966,-0.09025019020005443
4644,728,1011.93,2024-06-22,9,Verónica Sánchez,48,Veracruz,Mexico,"['Electrónica', 'Juguetes', 'Hogar']",0.09987966305655836,0.7107943025891361,0.8748887701487459,30.747273,-98.864699,Premium Adulto,-0.4199585753500718,-0.006833316656885469,-0.1918733911949081
4645,1203,1609.62,2024-12-26,4,Mónica Cruz,49,Acapulco,México,"['Deportes', 'Electrónica']",0.51544324107501,0.11636135027454693,0.12476734047172007,18.347547,-102.257911,Regular Adulto,-0.2567392298067474,-0.43789035274968807,0.03245867348693254
4646,809,3655.83,2023-05-25,4,Miguel Ramírez,69,Guadalajara,México,"['Electrónica', 'Juguetes', 'Alimentos']",0.23766546329723223,0.8586189474009002,0.7800914892653762,25.292684,-109.182546,Premium Adulto,0.3386751256954028,-0.22126165963513195,0.17120740017800906
4647,185,518.15,2024-09-06,15,Roberto González,56,Hermosillo,México,"['Hogar', 'Alimentos']",0.6062976333734457,0.0668271993643831,0.5728211469398586,27.021461,-108.012366,Regular Adulto,-0.5894366304239045,0.2931384199006657,0.1283281966321349
4648,1078,2358.93,2023-05-07,18,Daniela Ramírez,66,Guadalajara,MEX,"['Belleza', 'Electrónica', 'Ropa']",0.4626955475330926,0.1420174408962404,0.5644528159064663,20.321795,-90.07615,Regular Adulto,-0.0609875524402701,0.34338772232015136,0.18699262916030346
4649,99,3051.96,2023-07-23,8,Daniela Gutiérrez,55,Puebla,Mexico,['Hogar'],0.17288407541115122,0.4569679376005205,0.8540417285389322,26.193095,-90.585649,Regular Adulto,0.15684031793791253,-0.0988798856491152,-0.02171483889907666
4650,1216,502.52,2024-11-26,7,Ricardo Flores,54,Chihuahua,Mexico,['Deportes'],0.6303650220617729,0.09246914802391792,0.9302759274896889,26.572489,-93.591224,Regular Adulto,-0.5854198400235551,-0.09247358095651814,0.29766640411515866
4651,1009,1123.07,2024-02-19,11,Laura Castillo,19,Guadalajara,Mexico,['Electrónica'],0.8212996389891697,0.7646314668943095,0.1799798153627873,14.60745,-112.439995,Premium Joven,-0.36973761534063393,-0.05068980663556466,-0.09526922752928035
4652,463,244.1,2024-02-21,2,María Ramos,47,Cancún,Mex,['Belleza'],0.4496590453269153,0.6932299855880549,0.8521075344093042,14.651317,-94.015469,Premium Adulto,-0.6194894681597659,-0.4518549740393035,0.16086655398950578
4653,1482,430.36,2023-03-27,20,Eduardo Reyes,69,Culiacán,MEXICO,"['Deportes', 'Belleza', 'Ropa']",0.05615724027276373,0.9254525749299009,0.023382741667760665,18.578197,-109.272156,Premium Adulto,-0.5871515490622891,0.3590107847576831,-0.22870591778170568
4654,1035,2508.5,2023-12-02,13,Miguel Flores,62,Mérida,Mexico,"['Hogar', 'Juguetes', 'Belleza']",0.6815082230244686,0.9027534400322951,0.5847251949919556,20.65757,-108.95358,Premium Adulto,0.005595618584187667,0.20028597114047653,0.3405497007135576
4655,196,2335.48,2024-05-27,14,Ana Chávez,44,Mérida,México,['Juguetes'],0.8702366626554352,0.773687465207559,0.2622237316257901,26.153006,-93.488483,Premium Adulto,-0.05491101225380146,0.16540671182890643,0.25449228722482675
4656,1132,3615.42,2024-06-21,1,Carlos Vargas,65,Oaxaca,México,"['Deportes', 'Electrónica', 'Alimentos']",0.9743281187324508,0.3457606897163509,0.4002344858145965,22.573519,-111.399754,Regular Adulto,0.3075364605165847,-0.3914513091532505,0.625032141688947
4657,22,4561.98,2023-08-02,1,José Ramírez,58,León,Mexico,['Juguetes'],0.9895707982350581,0.824212839101754,0.6261302775835007,25.139726,-107.24496,Premium Adulto,0.5902648178422663,-0.33588899019729135,0.6407848108772876
4658,61,2951.15,2023-12-09,14,Miguel Martínez,42,Cancún,Mex,['Deportes'],0.15262735659847573,0.08029934676991157,0.451701304228851,16.834741,-112.330903,Regular Adulto,0.13241190691650928,0.11436928190994966,-0.37105559893380674
4659,230,2771.22,2024-09-03,17,José Reyes,37,Culiacán,MEX,"['Deportes', 'Ropa']",0.5649819494584838,0.12057308373198668,0.8768078732104564,27.866164,-107.850551,Regular Adulto,0.06369860745897493,0.4452477084709925,-0.06076350147933829
4660,27,1259.71,2024-01-22,11,Sofía López,56,Querétaro,Mexico,['Electrónica'],0.3838748495788207,0.9236398325077427,0.5979881069029883,31.786731,-103.850871,Premium Adulto,-0.35630319971497787,0.11017530295075784,0.04935496289510222
4661,968,3202.33,2024-05-24,9,Mónica Moreno,23,Puebla,México,['Electrónica'],0.8104693140794224,0.31286905700110695,0.9452363842175207,25.334464,-101.077593,Regular Joven,0.20277221358065023,0.03276770849381894,0.09020647547145788
4662,1494,1454.06,2024-09-02,4,Miguel Ruiz,61,Acapulco,MEX,"['Belleza', 'Deportes']",0.2561171279582832,0.7814359748375924,0.45760671955841126,27.550123,-87.334357,Premium Adulto,-0.29732273747416715,-0.36642932443550735,0.08858164714447436
4663,1485,4544.29,2023-01-04,20,Carlos Torres,63,Mérida,MEX,"['Alimentos', 'Deportes']",0.7569193742478941,0.3842332549525795,0.7925245259902245,19.881573,-87.679806,Regular Adulto,0.5657522608420056,0.5237100524976743,0.4421927513866615
4664,1393,1107.82,2024-01-12,20,Eduardo Jiménez,46,Acapulco,MEXICO,['Juguetes'],0.30465302847974324,0.029951390219161846,0.07507191962256839,16.746651,-95.419788,Regular Adulto,-0.40940527374431795,0.29433259046634064,-0.28115646237235425
4665,709,712.94,2023-03-01,3,Fernando Moreno,70,Hermosillo,mx,"['Juguetes', 'Hogar', 'Alimentos']",0.4015242679502607,0.7395371978601926,0.08214816143382773,23.462552,-101.314575,Premium Adulto,-0.5108514985878985,-0.44674973468296353,0.2001147661591498
4666,638,3038.27,2023-05-07,17,Jorge Flores,27,Culiacán,méxico,"['Hogar', 'Electrónica', 'Belleza']",0.8539911752908143,0.32004031744848155,0.8375800444265014,29.74588,-107.709446,Regular Joven,0.1419214386844757,0.4756044598137279,0.05687782423051768
4667,1310,3870.74,2023-10-21,4,Ricardo Pérez,19,Ciudad de México,Mex,"['Ropa', 'Hogar']",0.23626153229041316,0.7111067113895507,0.11761871495416658,32.528774,-106.195429,Premium Joven,0.40353907103005704,-0.3748401971595546,-0.5087408335513566
4668,1105,1496.61,2023-08-25,13,Isabel Jiménez,61,Mérida,México,"['Hogar', 'Deportes']",0.9544725230645809,0.89209040056465,0.9812484800423298,24.795252,-104.314435,Premium Adulto,-0.2903945630388343,0.3128517989685924,0.6110713630785001
4669,1086,2412.87,2023-01-28,19,Claudia Jiménez,49,Chihuahua,méxico,"['Hogar', 'Ropa']",0.6815082230244686,0.34113755372338583,0.9549850805428992,21.370048,-106.244753,Regular Adulto,-0.0331354091735262,0.543714452000229,0.18875388544237492
4670,286,3794.78,2024-02-22,7,Valentina López,59,Puebla,MEX,['Hogar'],0.8247091857200161,0.4883708073903323,0.8427055319982057,27.343101,-107.429794,Regular Adulto,0.3593000117988705,-0.003909049123489106,0.48561723299116966
4671,350,4083.98,2023-06-11,7,Roberto Torres,66,Mérida,Mex,['Alimentos'],0.8301243481748897,0.494807971438379,0.7232521171232472,31.409519,-111.139286,Regular Adulto,0.4332577370100188,0.021871564121197618,0.528571778999751
4672,1243,3029.72,2023-06-01,3,Pedro Torres,59,Ciudad de México,MEX,['Belleza'],0.29161652627356593,0.27660649476040305,0.6275328120549053,26.365112,-96.075175,Regular Adulto,0.14514776756938252,-0.3619241825536864,0.08577948494252174
4673,492,2283.9,2023-12-10,11,José Rivera,68,Veracruz,Mexico,"['Juguetes', 'Alimentos', 'Hogar']",0.7541115122342559,0.23161062807025215,0.3909144826574916,28.819229,-90.537892,Regular Adulto,-0.09242789566677645,0.04855106632374062,0.4467659522777616
4674,857,429.89,2023-09-19,2,Carlos Pérez,60,Monterrey,México,"['Ropa', 'Belleza']",0.5094263939029282,0.6642608189224597,0.2555342485108922,27.68111,-107.773679,Premium Adulto,-0.5930763523600727,-0.4157096517118712,0.1770852772418141
4675,1425,3742.78,2023-10-29,5,Ana Flores,51,Chihuahua,MEXICO,"['Belleza', 'Deportes', 'Juguetes']",0.1873245086241476,0.40027795383806425,0.7291837081104341,30.185975,-114.101534,Regular Adulto,0.3541541475807426,-0.16774627073998538,-0.134512502873961
4676,1065,2703.72,2023-02-13,12,Jorge Vargas,49,Cancún,méxico,"['Deportes', 'Ropa', 'Juguetes']",0.37525070196550336,0.02690958272212202,0.3142079199259923,23.19706,-102.835442,Regular Adulto,0.044594620379508676,0.0244877460625067,-0.11603713806334781
